sample_index,true_tx,y_true,y_pred,closed_set_pred,unknown_score,rx,date,weight_time,weight_frequency_phase,weight_domain,weight_open_set,reliability_time,reliability_frequency_phase,reliability_domain,reliability_open_set,cluster
16415,9-7,120,120,110,0.12211619831600953,13-14,2021_03_23,0.2789468,0.15719746,0.22111462,0.34274116,0.21239305,0.034881737,0.08925114,0.1470198,5
16423,9-7,120,120,71,0.11447630916453914,13-14,2021_03_23,0.017898554,0.020627271,0.027453475,0.9340207,0.04939076,0.17046209,0.06128904,0.10369742,1
16460,9-7,120,120,6,0.8659026667560744,18-2,2021_03_23,0.015740661,0.0024960078,0.0028242124,0.9789392,0.012487654,0.21415755,0.039970364,0.012529737,9
16462,2-3,120,120,99,0.20877065499800057,2-19,2021_03_23,0.28207785,0.50388455,0.12733044,0.08670719,0.021021826,0.16807586,0.03009168,0.15379834,2
16476,3-3,120,120,112,0.8189624562896326,1-19,2021_03_23,0.93226874,0.021132536,0.021864654,0.024734149,0.19521268,0.038226437,0.039035235,0.1254645,10
16478,18-6,120,120,112,0.6264012380622246,1-19,2021_03_23,0.68934244,0.0070885583,0.2552088,0.048360202,0.017245509,0.041093588,0.04548125,0.07864276,10
16498,14-11,120,120,59,0.24667984306619697,1-19,2021_03_23,0.71290916,0.010536108,0.1535229,0.12303185,0.021018127,0.049849957,0.03658275,0.054754183,6
16499,1-16,120,120,26,0.20835950284234417,13-14,2021_03_23,0.069379814,0.108590186,0.04404773,0.7779823,0.01720963,0.09254079,0.029285042,0.12136442,1
16510,12-20,120,120,64,0.1510520924459869,18-2,2021_03_23,0.9895125,0.00064552034,0.0074741696,0.0023678576,0.01054033,0.049963724,0.025934702,0.045629073,11
16550,8-13,120,120,92,0.22438433554402545,18-2,2021_03_23,0.02876344,0.06424455,0.017010575,0.8899815,0.016047344,0.10199922,0.041898888,0.093786724,1
16562,13-20,120,120,110,0.2462672040347093,1-19,2021_03_23,0.7613803,0.085771464,0.059562266,0.09328597,0.049606778,0.058420103,0.056936316,0.10408502,10
16578,10-11,120,120,40,0.2513638965156837,18-2,2021_03_23,0.15968214,0.20828983,0.040820226,0.59120786,0.015079525,0.11121033,0.036454,0.13904282,1
16579,4-1,120,120,97,0.7860278860395917,2-19,2021_03_23,0.8481321,0.008921996,0.12247543,0.020470493,0.03284871,0.034571428,0.026986552,0.05668562,10
16597,8-7,120,120,109,0.648099004532953,13-14,2021_03_23,0.96048975,0.0020355259,0.030767517,0.0067071756,0.022485692,0.037481815,0.04105347,0.049849257,3
16640,14-11,120,120,74,0.8887048363430907,2-19,2021_03_23,0.9797602,8.1899896e-05,0.0012845284,0.018873325,0.023417514,0.03855615,0.042213175,0.045941208,3
16660,3-2,120,120,98,0.11053247589215584,18-2,2021_03_23,0.23567775,0.1373957,0.2496902,0.37723637,0.01634137,0.40933433,0.045713518,0.011247934,9
16661,7-7,120,120,24,0.14429471728883633,18-2,2021_03_23,0.04476756,0.73555166,0.14779961,0.07188107,0.014899742,0.103704736,0.058125015,0.05909508,4
16678,8-13,120,120,105,0.9979556094584564,1-19,2021_03_23,0.739247,0.0021147388,0.18547416,0.07316412,0.036307964,0.06524953,0.036824275,0.044298247,3
16684,8-13,120,120,116,0.6187835111707263,18-2,2021_03_23,0.15132686,0.6349312,0.08064692,0.13309507,0.0098942835,0.06459794,0.038810622,0.12629372,4
16690,8-13,120,120,64,0.4470293344853535,18-2,2021_03_23,0.9987134,0.00013607807,0.0008293434,0.0003212466,0.016655978,0.036416017,0.025957998,0.048759043,10
16694,13-18,120,120,1,0.9821720563811311,13-14,2021_03_23,0.568872,0.055642005,0.14045916,0.23502684,0.011462544,0.061407216,0.048855495,0.07462865,10
16703,8-13,120,120,87,0.9922553908137929,18-2,2021_03_23,0.22121473,0.32785937,0.23449038,0.21643554,0.012349883,0.060851917,0.042006116,0.06568471,10
16709,10-7,120,120,48,0.2290306486426482,2-19,2021_03_23,0.8632127,0.012755011,0.08882151,0.03521072,0.032168392,0.034149166,0.024623713,0.022525383,10
16729,13-18,120,120,76,0.6035771054653598,18-2,2021_03_23,0.9174725,0.002410235,0.009177026,0.070940234,0.04766684,0.045642864,0.078214504,0.061130416,10
16751,8-7,120,120,95,0.34734642768120244,13-14,2021_03_23,0.60565555,0.26315475,0.08774925,0.0434404,0.011700682,0.035300534,0.039955016,0.07946248,11
16757,13-20,120,120,112,0.5438136037795439,2-19,2021_03_23,0.93317837,0.033209268,0.02422519,0.009387177,0.037190054,0.044214543,0.059911493,0.12561381,10
16761,3-1,120,120,90,0.11470777562616759,2-19,2021_03_23,0.13696766,0.5071434,0.08022228,0.27566674,0.015596657,0.034680244,0.03329019,0.13809317,0
16764,4-1,120,120,87,0.9833471629985119,18-2,2021_03_23,0.18463159,0.027685326,0.6578189,0.12986417,0.013537075,0.05659384,0.025272267,0.0558556,10
16798,13-20,120,120,25,0.2431936702380135,2-19,2021_03_23,0.016295906,0.43318355,0.0027049354,0.54781556,0.01967875,0.043195322,0.045549117,0.06281517,1
16806,14-7,120,120,32,0.9883456246144584,18-2,2021_03_23,0.79611176,0.020055015,0.044573903,0.13925931,0.04146902,0.04256642,0.07031707,0.079505056,10
16807,13-18,120,120,116,0.7837899661023211,13-14,2021_03_23,0.68944526,0.0039482163,0.2511154,0.055491082,0.0106511945,0.049883757,0.046068925,0.06541276,3
16835,7-7,120,120,60,0.18715070478180215,13-14,2021_03_23,0.51618683,0.106345706,0.008058431,0.36940902,0.016502418,0.10558573,0.062636934,0.12680076,2
16843,18-6,120,120,100,0.9504677666499645,2-19,2021_03_23,0.12829232,0.01608363,0.48939806,0.36622602,0.03668052,0.04472726,0.05707743,0.0703551,0
16855,18-15,120,120,114,0.15069226048581413,2-19,2021_03_23,0.10747716,0.7728813,0.06861444,0.051027086,0.01436272,0.012638223,0.032704826,0.17603701,0
16857,19-8,120,120,82,0.6279229673074465,2-19,2021_03_23,0.028462054,0.7625672,0.061023995,0.14794672,0.021500722,0.06357834,0.024586579,0.1049897,0
16879,13-20,120,120,81,0.1994466838222024,1-19,2021_03_23,0.92359763,0.041800622,0.009902841,0.02469884,0.18561058,0.029163828,0.03379617,0.18920003,10
16882,2-18,120,120,18,0.19335392987296243,18-2,2021_03_23,0.9943797,0.0019911618,0.0019092215,0.0017199577,0.047058046,0.03742301,0.041227087,0.08423554,10
16884,13-18,120,120,74,0.11730770502204994,18-2,2021_03_23,0.9993292,1.6186968e-05,0.00015401037,0.0005006304,0.022080781,0.044432666,0.08349742,0.04999339,3
16888,1-8,120,120,42,0.12757383777915457,13-14,2021_03_23,0.17795093,0.34007794,0.0602645,0.42170665,0.0131327,0.05136416,0.043750845,0.05570589,0
16902,15-6,120,120,41,0.34321960091336945,1-19,2021_03_23,0.17610022,0.15057613,0.2034194,0.46990433,0.0259518,0.019202145,0.026340405,0.032387625,1
16903,13-20,120,120,34,0.6523395238205338,18-2,2021_03_23,0.43152285,0.04307259,0.42867061,0.09673397,0.024199333,0.04443635,0.02567382,0.1575219,3
16917,17-20,120,120,114,0.5020291510457939,2-19,2021_03_23,0.32636958,0.3633091,0.031719837,0.27860147,0.019920468,0.027927836,0.040363684,0.1411576,0
16946,17-20,120,120,75,0.25971381997950377,1-19,2021_03_23,0.06465118,0.9124467,0.011142346,0.011759844,0.0111121945,0.017305957,0.026546674,0.10853288,0
16951,3-2,120,120,78,0.5112277339124722,8-14,2021_03_23,0.94019294,0.029544644,0.012049696,0.018212717,0.47572115,0.03704458,0.034523398,0.16114247,5
16954,7-7,120,120,46,0.8462553430470214,13-14,2021_03_23,0.45024893,0.45400408,0.05866428,0.037082765,0.025029246,0.10305217,0.06428433,0.07236387,4
16995,7-7,120,120,11,0.9810267411689324,1-19,2021_03_23,0.6913274,0.10100998,0.061803717,0.14585894,0.0135704195,0.09156554,0.036138717,0.06142076,3
17016,8-13,120,120,42,0.6091556176293254,1-19,2021_03_23,0.9180635,0.011283084,0.029058738,0.04159462,0.07102895,0.03136688,0.040675387,0.13874935,10
17032,7-7,120,120,24,0.5862434768496851,13-14,2021_03_23,0.016357219,0.95044786,0.019908808,0.013286149,0.020580769,0.1473202,0.06538845,0.12925069,4
17063,9-7,120,120,3,0.9997788230375021,2-19,2021_03_23,0.1239571,0.010130542,0.03396719,0.8319452,0.015576969,0.11534048,0.025380783,0.029603317,9
17067,18-15,120,120,91,0.7312758301606753,1-19,2021_03_23,0.032355588,0.7764582,0.1337362,0.057450015,0.013797039,0.013734394,0.026849328,0.19005762,0
17071,10-7,120,120,24,0.23845134150767106,8-14,2021_03_23,0.470292,0.25666356,0.094935745,0.17810863,0.024954766,0.07195697,0.037987668,0.066790655,3
17086,20-5,120,120,65,0.5749531482759026,2-19,2021_03_23,0.9661333,0.0015710818,0.013366599,0.01892901,0.011158615,0.035964884,0.035366163,0.05489141,6
17092,20-5,120,120,26,0.10789432111768399,8-14,2021_03_23,0.21864036,0.087582774,0.16191165,0.53186524,0.012950659,0.029782834,0.044398848,0.114668176,1
17140,7-7,120,120,46,0.9190272461858435,18-2,2021_03_23,0.03190844,0.7778481,0.008668552,0.1815749,0.010886548,0.17584161,0.055638153,0.08591465,4
17181,1-16,120,120,59,0.638452259731705,13-14,2021_03_23,0.070275895,0.10898778,0.049152892,0.7715834,0.010603284,0.062734485,0.028532518,0.19964077,1
17196,13-19,120,120,3,0.8888988148001958,2-19,2021_03_23,0.058136344,0.02934376,0.007127563,0.9053923,0.014163269,0.12724951,0.035244472,0.01723793,9
17249,5-5,120,120,52,0.9336296453300654,1-19,2021_03_23,0.9801563,0.000112787966,0.004737385,0.014993487,0.019994747,0.03858865,0.029445935,0.017842285,11
17253,7-7,120,120,46,0.2140593230442133,18-2,2021_03_23,0.007893978,0.9478837,0.004624893,0.03959737,0.009059852,0.18057832,0.056814313,0.10269916,4
17255,3-2,120,120,118,0.5622973370644763,13-14,2021_03_23,0.21289378,0.3121985,0.31851962,0.15638812,0.569609,0.04257686,0.029611878,0.16062008,5
17320,7-7,120,120,89,0.3343699878999847,8-14,2021_03_23,0.2988329,0.23240432,0.28633645,0.18242632,0.013255713,0.16507484,0.08943946,0.06928895,3
17331,5-5,120,120,74,0.9944645981173273,13-14,2021_03_23,0.058624607,0.03355297,0.029164134,0.8786583,0.013785002,0.17406476,0.04673781,0.04459886,9
17333,1-16,120,120,26,0.16717095876999682,13-14,2021_03_23,0.123277515,0.18918076,0.052636243,0.6349055,0.019931708,0.07396367,0.028056188,0.23279442,1
17364,7-7,120,120,89,0.8818281578108971,18-2,2021_03_23,0.17451026,0.2621391,0.07854081,0.48480988,0.012134153,0.20540184,0.056667432,0.08294665,1
17387,10-10,120,120,7,0.46147000101893415,8-14,2021_03_23,0.7890984,0.065714516,0.105816744,0.039370336,0.35610214,0.040398717,0.040047817,0.1404395,5
